通し番号,popup,遺産名,lat,lon,lat-修正,lon-修正,国,種類,文化遺産,自然遺産,複合遺産,登録年,(ⅰ),(ⅱ),(ⅲ),(ⅳ),(ⅴ),(ⅵ),(ⅶ),(ⅷ),(ⅸ),(ⅹ)
14,カールズバッド洞窟群国立公園/1995,カールズバッド洞窟群国立公園,32.16666667,-104.3833333,,,アメリカ合衆国,自然遺産,0,1,0,1995,0,0,0,0,0,0,1,1,0,0
68,テル・アビーブの近代都市ホワイト・シティ/2003,テル・アビーブの近代都市ホワイト・シティ,32.06666667,34.78333333,,,イスラエル国,文化遺産,1,0,0,2003,0,1,0,1,0,0,0,0,0,0
139,シューシュタルの歴史的水利システム/2009,シューシュタルの歴史的水利システム,32.01861111,48.83583333,,,イラン・イスラム共和国,文化遺産,1,0,0,2009,1,1,0,0,1,0,0,0,0,0
138,古代都市チョガー・ザンビール/1979,古代都市チョガー・ザンビール,32.01666667,48.53333333,,,イラン・イスラム共和国,文化遺産,1,0,0,1979,0,0,1,1,0,0,0,0,0,0
1072,エル・ピナカーテとグラン・デシエルト・デ・アルタル生物圏保存地域/2013,エル・ピナカーテとグラン・デシエルト・デ・アルタル生物圏保存地域,32,-113.9166667,,,メキシコ合衆国,自然遺産,0,1,0,2013,0,0,0,0,0,0,1,1,0,1
1101,イエス洗礼の地「ヨルダン川対岸のベタニア」（アル・マグタス)/2015,イエス洗礼の地「ヨルダン川対岸のベタニア」（アル・マグタス),31.83722222,35.55277778,,,ヨルダン・ハシェミット王国,文化遺産,1,0,0,2015,0,0,1,0,0,1,0,0,0,0
192,グレート・ヒマラヤ国立公園保護地区/2014,グレート・ヒマラヤ国立公園保護地区,31.83333333,77.58333333,,,インド,自然遺産,0,1,0,2014,0,0,0,0,0,0,0,0,0,1
1098,砂漠の城クセイル・アムラ/1985,砂漠の城クセイル・アムラ,31.80194444,36.58583333,,,ヨルダン・ハシェミット王国,文化遺産,1,0,0,1985,1,0,1,1,0,0,0,0,0,0
280,エルサレムの旧市街とその城壁群/1981,エルサレムの旧市街とその城壁群,31.78333333,35.21666667,,,エルサレム（ヨルダン・ハシェミット王国による申請遺産）,文化遺産,1,0,0,1981,0,1,1,0,0,1,0,0,0,0
827,オリーヴとワインの土地－バッティールの丘：南エルサレムの文化的景観/2014,オリーヴとワインの土地－バッティールの丘：南エルサレムの文化的景観,31.71972222,35.13055556,,,パレスチナ国,文化遺産,1,0,0,2014,0,0,0,1,1,0,0,0,0,0
826,イエス生誕の地：ベツレヘムの聖誕教会と巡礼路/2012,イエス生誕の地：ベツレヘムの聖誕教会と巡礼路,31.70435278,35.2075,,,パレスチナ国,文化遺産,1,0,0,2012,0,0,0,1,0,1,0,0,0,0
72,ユダヤ低地にあるマレシャとベト・グヴリンの洞窟群：洞窟の大地の小宇宙/2014,ユダヤ低地にあるマレシャとベト・グヴリンの洞窟群：洞窟の大地の小宇宙,31.6,34.89555556,,,イスラエル国,文化遺産,1,0,0,2014,0,0,0,0,1,0,0,0,0,0
815,ラホール城とシャーラマール庭園/1991,ラホール城とシャーラマール庭園,31.59027778,74.30972222,,,パキスタン・イスラム共和国,文化遺産,1,0,0,1991,1,1,1,0,0,0,0,0,0,0
1082,エッサウィーラ（旧名モガドール）の旧市街/2001,エッサウィーラ（旧名モガドール）の旧市街,31.51666667,-9.769444444,,,モロッコ王国,文化遺産,1,0,0,2001,0,1,0,1,0,0,0,0,0,0
1097,ウンム・アッラサス（カストロム・メファア）/2004,ウンム・アッラサス（カストロム・メファア）,31.50167,35.92056,,,ヨルダン・ハシェミット王国,文化遺産,1,0,0,2004,1,0,0,1,0,1,0,0,0,0
631,蘇州の園林/1997,蘇州の園林,31.32672222,120.6256389,,,中華人民共和国,文化遺産,1,0,0,1997,1,1,1,1,1,0,0,0,0,0
70,マサダ国立公園/2001,マサダ国立公園,31.3135,35.35275,,,イスラエル国,文化遺産,1,0,0,2001,0,0,1,1,0,1,0,0,0,0
630,青城山と都江堰水利施設/2000,青城山と都江堰水利施設,31.00167,103.60528,,,中華人民共和国,文化遺産,1,0,0,2000,0,1,0,1,0,1,0,0,0,0
628,四川省のジャイアントパンダ保護区群/2006,四川省のジャイアントパンダ保護区群,30.83333333,103,,,中華人民共和国,自然遺産,0,1,0,2006,0,0,0,0,0,0,0,0,0,1
180,ナンダ・デヴィ国立公園と花の谷国立公園/1988,ナンダ・デヴィ国立公園と花の谷国立公園,30.71667,79.66667,,,インド,自然遺産,0,1,0,1988,0,0,0,0,0,0,1,0,0,1
153,シャフリ・ソフタ/2014,シャフリ・ソフタ,30.59388889,61.32777778,,,イラン・イスラム共和国,文化遺産,1,0,0,2014,0,1,1,1,0,0,0,0,0,0
1062,パキメの遺跡/1998,パキメの遺跡,30.37583333,-107.9555556,,,メキシコ合衆国,文化遺産,1,0,0,1998,0,0,1,1,0,0,0,0,0,0
1099,隊商都市ペトラ/1985,隊商都市ペトラ,30.33055556,35.44333333,,,ヨルダン・ハシェミット王国,文化遺産,1,0,0,1985,1,0,1,1,0,0,0,0,0,0
622,杭州にある西湖の文化的景観/2011,杭州にある西湖の文化的景観,30.2375,120.1408333,,,中華人民共和国,文化遺産,1,0,0,2011,0,1,1,0,0,1,0,0,0,0
143,パサルガダエ/2004,パサルガダエ,30.19383333,53.16730556,,,イラン・イスラム共和国,文化遺産,1,0,0,2004,1,1,1,1,0,0,0,0,0,0
155,メイマンドの文化的景観/2015,メイマンドの文化的景観,30.16805556,55.37555556,,,イラン・イスラム共和国,文化遺産,1,0,0,2015,0,0,0,0,1,0,0,0,0,0
146,ペルシア庭園/2011,ペルシア庭園,30.16666667,53.16666667,,,イラン・イスラム共和国,文化遺産,1,0,0,2011,1,1,1,1,0,1,0,0,0,0
621,黄山/1990,黄山,30.16666667,118.1833333,,,中華人民共和国,複合遺産,0,0,1,1990,0,1,0,0,0,0,1,0,0,1
1110,ガダーミスの旧市街/1986,ガダーミスの旧市街,30.13333333,9.5,,,リビア,文化遺産,1,0,0,1986,0,0,0,0,1,0,0,0,0,0
261,カイロの歴史地区/1979,カイロの歴史地区,30.05,31.26111,,,エジプト・アラブ共和国,文化遺産,1,0,0,1979,1,0,0,0,1,1,0,0,0,0
147,ペルセポリス/1979,ペルセポリス,29.93444444,52.89027778,,,イラン・イスラム共和国,文化遺産,1,0,0,1979,1,0,1,0,0,1,0,0,0,0
612,安徽省南部の古村落－西逓・宏村/2000,安徽省南部の古村落－西逓・宏村,29.90444444,117.9875,,,中華人民共和国,文化遺産,1,0,0,2000,0,0,1,1,1,0,0,0,0,0
633,大足石刻/1999,大足石刻,29.70111111,105.705,,,中華人民共和国,文化遺産,1,0,0,1999,1,1,1,0,0,0,0,0,0,0
1100,ワディ・ラム保護地域/2011,ワディ・ラム保護地域,29.63972222,35.43388889,,,ヨルダン・ハシェミット王国,複合遺産,0,0,1,2011,0,0,1,0,1,0,1,0,0,0
618,峨眉山と楽山大仏/1996,峨眉山と楽山大仏,29.5449,103.76925,,,中華人民共和国,複合遺産,0,0,1,1996,0,0,0,1,0,1,0,0,0,1
652,廬山国立公園/1996,廬山国立公園,29.43333333,115.8666667,,,中華人民共和国,文化遺産,1,0,0,1996,0,1,1,1,0,1,0,0,0,0
643,武陵源：歴史的・景観的重要地区/1992,武陵源：歴史的・景観的重要地区,29.33333333,110.5,,,中華人民共和国,自然遺産,0,1,0,1992,0,0,0,0,0,0,1,0,0,0
144,バムとその文化的景観/2004,バムとその文化的景観,29.11683333,58.36847222,,,イラン・イスラム共和国,文化遺産,1,0,0,2004,0,1,1,1,1,0,0,0,0,0
661,土司の遺跡群/2015,土司の遺跡群,28.99861111,109.9669444,,,中華人民共和国,文化遺産,1,0,0,2015,0,1,1,0,0,0,0,0,0,0
626,三清山国立公園/2008,三清山国立公園,28.91583333,118.0644444,,,中華人民共和国,自然遺産,0,1,0,2008,0,0,0,0,0,0,1,0,0,0
188,レッド・フォート建造物群/2007,レッド・フォート建造物群,28.65555556,77.24083333,,,インド,文化遺産,1,0,0,2007,0,1,1,0,0,1,0,0,0,0
179,デリーのフマユーン廟/1993,デリーのフマユーン廟,28.59333333,77.25055556,,,インド,文化遺産,1,0,0,1993,0,1,0,1,0,0,0,0,0,0
178,デリーのクトゥブ・ミナールとその関連施設/1993,デリーのクトゥブ・ミナールとその関連施設,28.52583333,77.18527778,,,インド,文化遺産,1,0,0,1993,0,0,0,1,0,0,0,0,0,0
501,サン・クリストバル・デ・ラ・ラグナ/1999,サン・クリストバル・デ・ラ・ラグナ,28.47788889,-16.31177778,,,スペイン,文化遺産,1,0,0,1999,0,1,0,1,0,0,0,0,0,0
635,中国の丹霞地形/2010,中国の丹霞地形,28.42194444,106.0425,,,中華人民共和国,自然遺産,0,1,0,2010,0,0,0,0,0,0,1,1,0,0
509,テイデ国立公園/2007,テイデ国立公園,28.27138889,-16.64361111,,,スペイン,自然遺産,0,1,0,2007,0,0,0,0,0,0,1,1,0,0
497,ガラホナイ国立公園/1986,ガラホナイ国立公園,28.12625,-17.23722222,,,スペイン,自然遺産,0,1,0,1986,0,0,0,0,0,0,1,0,1,0
438,サウジアラビアのハーイル地方にある壁画/2015,サウジアラビアのハーイル地方にある壁画,28.01055556,40.91305556,,,サウジアラビア王国,文化遺産,1,0,0,2015,1,0,1,0,0,0,0,0,0,0
616,雲南保護地域の三江併流群/2003,雲南保護地域の三江併流群,27.895,98.40638889,,,中華人民共和国,自然遺産,0,1,0,2003,0,0,0,0,0,0,1,1,1,1
1043,エル・ビスカイノ鯨保護区/1993,エル・ビスカイノ鯨保護区,27.79222222,-114.2277778,,,メキシコ合衆国,自然遺産,0,1,0,1993,0,0,0,0,0,0,0,0,0,1
640,武夷山/1999,武夷山,27.71667,117.6666667,,,中華人民共和国,複合遺産,0,0,1,1999,0,0,1,0,0,1,1,0,0,1
796,カトマンズの谷/1979,カトマンズの谷,27.70388889,85.30833333,,,ネパール連邦民主共和国,文化遺産,1,0,0,1979,0,0,1,1,0,1,0,0,0,0
1055,サンフランシスコ山地の洞窟壁画/1993,サンフランシスコ山地の洞窟壁画,27.65555556,-112.9161111,,,メキシコ合衆国,文化遺産,1,0,0,1993,1,0,1,0,0,0,0,0,0,0
1048,カリフォルニア湾の島々と自然保護区群/2005,カリフォルニア湾の島々と自然保護区群,27.62667,-112.5333333,,,メキシコ合衆国,自然遺産,0,1,0,2005,0,0,0,0,0,0,1,0,1,1
798,チトワン国立公園/1984,チトワン国立公園,27.5,84.33333333,,,ネパール連邦民主共和国,自然遺産,0,1,0,1984,0,0,0,0,0,0,1,0,1,1
799,仏陀の生誕地ルンビニー/1997,仏陀の生誕地ルンビニー,27.46888889,83.27611111,,,ネパール連邦民主共和国,文化遺産,1,0,0,1997,0,0,1,0,0,1,0,0,0,0
161,アーグラ城/1983,アーグラ城,27.18333333,78.03333333,,,インド,文化遺産,1,0,0,1983,0,0,1,0,0,0,0,0,0,0
174,タージ・マハル/1983,タージ・マハル,27.17417,78.04222,,,インド,文化遺産,1,0,0,1983,1,0,0,0,0,0,0,0,0,0
168,ケオラデオ国立公園/1985,ケオラデオ国立公園,27.15888889,77.50861111,,,インド,自然遺産,0,1,0,1985,0,0,0,0,0,0,0,0,0,1
184,ファテープル・シークリー/1986,ファテープル・シークリー,27.09444444,77.66416667,,,インド,文化遺産,1,0,0,1986,0,1,1,1,0,0,0,0,0,0
172,ジャイプールのジャンタル・マンタル－マハラジャの天文台/2010,ジャイプールのジャンタル・マンタル－マハラジャの天文台,26.92472222,75.825,,,インド,文化遺産,1,0,0,2010,0,0,1,1,0,0,0,0,0,0
651,麗江の旧市街/1997,麗江の旧市街,26.86666667,100.2333333,,,中華人民共和国,文化遺産,1,0,0,1997,0,1,0,1,1,0,0,0,0,0
435,アル・ヒジルの考古遺跡（マダイン・サレハ）/2008,アル・ヒジルの考古遺跡（マダイン・サレハ）,26.78361111,37.955,,,サウジアラビア王国,文化遺産,1,0,0,2008,0,1,1,0,0,0,0,0,0,0
186,マナス野生動物保護区/1985,マナス野生動物保護区,26.725,91.03055556,,,インド,自然遺産,0,1,0,1985,0,0,0,0,0,0,1,0,1,1
167,カジランガ国立公園/1985,カジランガ国立公園,26.66666667,93.41666667,,,インド,自然遺産,0,1,0,1985,0,0,0,0,0,0,0,0,1,1
808,ペルシャ湾の真珠産業関連遺産：島嶼経済の証拠/2012,ペルシャ湾の真珠産業関連遺産：島嶼経済の証拠,26.24128,50.61351,,,バーレーン王国,文化遺産,1,0,0,2012,0,0,1,0,0,0,0,0,0,0
807,カルアトル・バーレーン：古代の港とディルムンの都/2005,カルアトル・バーレーン：古代の港とディルムンの都,26.23305556,50.52222222,,,バーレーン王国,文化遺産,1,0,0,2005,0,1,1,1,0,0,0,0,0,0
332,アル・ズバラ考古学的地区/2013,アル・ズバラ考古学的地区,25.97805556,51.02972222,,,カタール国,文化遺産,1,0,0,2013,0,0,1,1,1,0,0,0,0,0
12,エヴァーグレーズ国立公園/1979,エヴァーグレーズ国立公園,25.55444444,-80.99638889,,,アメリカ合衆国,自然遺産,0,1,0,1979,0,0,0,0,0,0,0,1,1,1
38,タッシリ・ナジェール/1982,タッシリ・ナジェール,25.5,9,,,アルジェリア民主人民共和国,複合遺産,0,0,1,1982,1,0,1,0,0,0,1,1,0,0
23,パパハナウモクアケア/2010,パパハナウモクアケア,25.34907,-170.14582,,,アメリカ合衆国,複合遺産,0,0,1,2010,0,0,1,0,0,1,0,1,1,1
634,中国南部のカルスト地帯/2007,中国南部のカルスト地帯,25.22083333,107.975,,,中華人民共和国,自然遺産,0,1,0,2007,0,0,0,0,0,0,1,1,0,0
837,パハルプールの仏教遺跡/1985,パハルプールの仏教遺跡,25.03333333,88.98333333,,,バングラデシュ人民共和国,文化遺産,1,0,0,1985,1,1,0,0,0,1,0,0,0,0
641,福建土楼群/2008,福建土楼群,25.02305556,117.6858333,,,中華人民共和国,文化遺産,1,0,0,2008,0,0,1,1,1,0,0,0,0,0
190,ラジャスタンの丘陵城塞群/2013,ラジャスタンの丘陵城塞群,24.88333333,74.64611111,,,インド,文化遺産,1,0,0,2013,0,1,1,0,0,0,0,0,0,0
166,カジュラーホの寺院群/1986,カジュラーホの寺院群,24.8525,79.92083333,,,インド,文化遺産,1,0,0,1986,1,0,1,0,0,0,0,0,0,0
1113,タドラールト・アカークスの岩絵遺跡群/1985,タドラールト・アカークスの岩絵遺跡群,24.83333333,10.33333333,,,リビア,文化遺産,1,0,0,1985,0,0,1,0,0,0,0,0,0,0
812,タッタとマクリの歴史的建造物群/1981,タッタとマクリの歴史的建造物群,24.76666667,67.9,,,パキスタン・イスラム共和国,文化遺産,1,0,0,1981,0,0,1,0,0,0,0,0,0,0
436,ディライーヤのツライフ地区/2010,ディライーヤのツライフ地区,24.73413333,46.57246667,,,サウジアラビア王国,文化遺産,1,0,0,2010,0,0,0,1,1,1,0,0,0,0
185,ブッダガヤの大菩提寺/2002,ブッダガヤの大菩提寺,24.69527778,84.99388889,,,インド,文化遺産,1,0,0,2002,1,1,1,1,0,1,0,0,0,0
654,澄江の化石出土地域/2012,澄江の化石出土地域,24.66888889,102.9772222,,,中華人民共和国,自然遺産,0,1,0,2012,0,0,0,0,0,0,0,1,0,0
35,アル・アインの文化的遺跡群（ハフィート、ヒリ、ビダ・ビント・サウードとオアシス群）/2011,アル・アインの文化的遺跡群（ハフィート、ヒリ、ビダ・ビント・サウードとオアシス群）,24.06777778,55.80638889,,,アラブ首長国連邦,文化遺産,1,0,0,2011,0,0,1,1,1,0,0,0,0,0
191,ラニ・キ・ヴァヴ：グジャラト州パタンにある王妃の階段井戸/2014,ラニ・キ・ヴァヴ：グジャラト州パタンにある王妃の階段井戸,23.85888889,72.10166667,,,インド,文化遺産,1,0,0,2014,1,0,0,1,0,0,0,0,0,0
171,サーンチーの仏教遺跡/1989,サーンチーの仏教遺跡,23.47944444,77.73972222,,,インド,文化遺産,1,0,0,1989,1,1,1,1,0,1,0,0,0,0
313,バット、アル・フトゥム、アル・アインの考古遺跡/1988,バット、アル・フトゥム、アル・アインの考古遺跡,23.26986111,56.745,,,オマーン国,文化遺産,1,0,0,1988,0,0,1,1,0,0,0,0,0,0
374,ハバナの旧市街と要塞群/1982,ハバナの旧市街と要塞群,23.13333333,-82.35,,,キューバ共和国,文化遺産,1,0,0,1982,0,0,0,1,1,0,0,0,0,0
655,紅河ハニ族棚田群の文化的景観/2013,紅河ハニ族棚田群の文化的景観,23.09327778,102.7799806,,,中華人民共和国,文化遺産,1,0,0,2013,0,0,1,0,1,0,0,0,0,0
